"y","x1","x2"
88.0637841298235,12.4670691881367,-11.5466078378398
45.2708865150267,10.8331785828648,-1.07292463436724
61.2706106628766,17.905774261395,11.9932594780792
9.1329307984288,7.79224436447627,13.0112597113616
17.9276831844728,10.2143797957204,16.0262413748247
-4.40981808400454,16.1465114153311,22.5863681501915
24.7398559245705,9.67422143909733,6.330722973041
2.45085196810791,14.2179294433729,19.4699622725733
35.3937743490724,8.64862452170794,5.56947188828565
17.3118460115006,13.830268387891,13.7669745205293
34.471220848495,9.38428137849224,0.693451175697327
-29.3922691083822,-5.22826815594368,9.29603499126868
65.4643744763783,7.10598143063881,-10.0383602098764
27.7974132528364,11.7441178885301,9.55171288731099
94.1775695680457,10.2404512442423,-14.8166473193296
16.7381454821331,8.62715565714716,9.72484319557356
23.459865710606,7.22324548434521,7.73968464458186
48.5961556931881,11.3100218174553,8.89022374458081
-1.32065478467984,1.26757839908867,5.77900141553282
15.1666145533088,-0.481167688082982,-3.37420705047906
79.2173188786982,13.9507530901522,-10.8504998050907
13.0252502558794,5.64212479853614,3.82006920495826
55.4836925708052,12.63457662459,1.29615603011358
72.2959674582365,6.39285067474118,-15.010858220634
54.6565426336343,14.9478301696471,2.20202241319148
19.5547985590571,16.1226113895579,14.4606851373428
77.5296860849972,20.4830187492367,3.37215196654721
43.8548136917312,12.0147839927379,-8.38472881895284
37.4694074267696,10.428679569209,6.71843380194778
20.2890673664173,2.11286826522936,-0.556519413536888
64.8720221653808,9.37817776502502,-8.80591082988359
29.8646505639461,5.81177074630361,2.18477772717557
48.0684538879386,6.98601892792274,-10.4098761770319
-18.7374193775176,5.19434909710866,19.159008416331
36.7451058774922,7.08577699460597,-0.0205582452828441
-1.58617718906654,10.2609445735392,29.3368687243996
